,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups,loadrank
2135,20150126,3,1,26,0,2015,3,10.0,32,10,1014.9,2.08333333333333,0,303,0
2134,20150126,4,1,26,0,2015,13,10.0,32,9,1015.2,2.04166666666667,0,497,0
2133,20150126,5,1,26,0,2015,6,10.0,31,10,1015.5,2.0,0,866,0
2132,20150126,6,1,26,0,2015,6,10.0,29,8,1015.8,2.0,0,1405,0
2131,20150126,8,1,26,0,2015,11,10.0,26,3,1016.2,2.0,0,3740,1
2130,20150126,9,1,26,0,2015,5,10.0,26,6,1016.4,2.0,0,3971,1
2129,20150126,11,1,26,0,2015,13,9.1,24,9,1015.7,2.0,0,2339,0
2128,20150126,12,1,26,0,2015,14,3.25,24,12,1015.8,2.0,0,2320,0
2127,20150126,16,1,26,0,2015,16,1.76666666666667,23,15,1015.1,2.0,0,2974,1
2126,20150126,17,1,26,0,2015,15,6.0,22,14,1013.7,2.0,0,2874,1
2125,20150126,18,1,26,0,2015,12,1.4,23,15,1011.9,2.0,0,2433,0
2124,20150126,21,1,26,0,2015,11,0.0,24,20,1010.3,2.0,0,1115,0
2123,20150126,23,1,26,0,2015,16,2.0,26,20,1010.3,2.0,0,109,0
2122,20150127,0,1,27,1,2015,16,4.0,27,20,1010.0,2.0,0,0,0
2121,20150127,1,1,27,1,2015,15,1.95,27,21,1009.0,2.0,0,0,0
2120,20150127,3,1,27,1,2015,14,1.25,26,20,1007.5,2.0,0,0,0
2119,20150127,4,1,27,1,2015,13,0.866666666666667,25,20,1006.4,2.0,0,0,0
2118,20150127,8,1,27,1,2015,9,0.7,21,17,1004.6,2.75,0,32,0
2117,20150127,10,1,27,1,2015,7,0.9,21,15,1004.8,3.25,0,1206,0
2116,20150127,11,1,27,1,2015,9,3.66666666666667,21,13,1003.9,3.5,0,1441,0
2115,20150127,12,1,27,1,2015,8,9.1,22,12,1004.5,3.75,0,1408,0
2114,20150127,13,1,27,1,2015,7,5.0,23,13,1005.0,4.0,0,1272,0
2113,20150127,15,1,27,1,2015,7,3.5,23,16,1005.0,4.5,0,1239,0
2112,20150127,16,1,27,1,2015,8,1.9,25,16,1005.0,4.75,0,1394,0
2111,20150127,18,1,27,1,2015,6,10.0,26,16,1004.4,5.25,0,2516,0
2110,20150127,21,1,27,1,2015,7,10.0,30,17,1003.9,6.0,0,2206,0
2109,20150127,22,1,27,1,2015,9,10.0,26,15,1004.7,6.25,0,2219,0
2108,20150127,23,1,27,1,2015,5,10.0,26,15,1005.5,6.5,0,1774,0
2107,20150128,3,1,28,2,2015,8,10.0,22,7,1009.0,7.5,0,274,0
2106,20150128,5,1,28,2,2015,8,10.0,20,6,1010.6,8.0,0,459,0
2105,20150128,6,1,28,2,2015,5,10.0,18,6,1011.0,8.0,0,1156,0
2104,20150128,7,1,28,2,2015,10,10.0,18,3,1011.6,8.0,0,2408,0
2103,20150128,11,1,28,2,2015,8,10.0,17,-2,1014.0,8.0,0,2286,0
2102,20150128,12,1,28,2,2015,9,10.0,17,-2,1015.1,8.0,0,2251,0
2101,20150128,15,1,28,2,2015,10,10.0,21,1,1017.2,8.0,0,2608,0
2100,20150128,18,1,28,2,2015,14,10.0,30,7,1017.5,8.0,0,4734,1
2099,20150128,19,1,28,2,2015,7,10.0,31,8,1017.8,8.0,0,5116,1
2098,20150128,21,1,28,2,2015,10,10.0,33,7,1019.0,8.0,0,4175,1
2097,20150128,22,1,28,2,2015,6,10.0,33,6,1020.0,8.0,0,4029,1
2096,20150129,0,1,29,3,2015,8,10.0,31,2,1022.1,8.0,0,1984,0
2095,20150129,1,1,29,3,2015,5,10.0,30,1,1023.0,8.0,0,1077,0
2094,20150129,2,1,29,3,2015,7,10.0,28,1,1023.7,8.0,0,567,0
2093,20150129,6,1,29,3,2015,1,10.0,24,1,1025.2,7.91666666666667,0,1203,0
2092,20150129,7,1,29,3,2015,3,10.0,23,1,1025.5,7.83333333333333,0,2302,0
2091,20150129,11,1,29,3,2015,0,10.0,20,2,1026.3,7.5,0,2309,0
2090,20150129,15,1,29,3,2015,5,10.0,27,5,1026.3,7.16666666666667,0,2972,1
2089,20150129,16,1,29,3,2015,3,10.0,29,5,1026.1,7.08333333333333,0,3342,1
2088,20150129,17,1,29,3,2015,1,10.0,31,6,1025.0,7.0,0,4193,1
2087,20150129,19,1,29,3,2015,5,10.0,33,12,1022.4,6.83333333333333,0,5754,2
2086,20150129,20,1,29,3,2015,5,10.0,31,15,1022.2,6.75,0,5547,2
2085,20150129,21,1,29,3,2015,5,10.0,30,17,1021.1,6.66666666666667,0,5219,1
2084,20150129,23,1,29,3,2015,3,10.0,32,23,1020.1,6.5,0,4296,1
2083,20150130,0,1,30,4,2015,7,10.0,34,24,1019.2,6.41666666666667,0,3329,1
2082,20150130,2,1,30,4,2015,3,10.0,35,24,1017.6,6.25,0,998,0
2081,20150130,5,1,30,4,2015,3,1.475,32,27,1015.6,6.0,0,736,0
2080,20150130,6,1,30,4,2015,4,1.825,32,28,1014.3,6.04166666666667,0,1247,0
2079,20150130,7,1,30,4,2015,6,1.88,33,27,1013.3,6.08333333333333,0,2348,0
2078,20150130,10,1,30,4,2015,3,10.0,35,27,1010.6,6.20833333333333,0,3232,1
2077,20150130,12,1,30,4,2015,7,8.0,33,26,1010.2,6.29166666666667,0,2581,0
2076,20150130,15,1,30,4,2015,5,5.0,32,26,1011.4,6.41666666666667,0,3005,1
2075,20150130,18,1,30,4,2015,11,10.0,38,21,1010.0,6.54166666666667,0,5576,2
2074,20150130,19,1,30,4,2015,13,10.0,37,20,1009.8,6.58333333333333,0,6949,2
2073,20150130,20,1,30,4,2015,15,10.0,37,17,1010.1,6.625,0,7317,2
2072,20150130,21,1,30,4,2015,16,10.0,36,15,1010.5,6.66666666666667,0,6711,2
2071,20150130,22,1,30,4,2015,13,10.0,35,14,1011.7,6.70833333333333,0,6414,2
2070,20150130,23,1,30,4,2015,17,10.0,32,13,1013.0,6.75,0,6890,2
2069,20150131,0,1,31,5,2015,15,10.0,28,9,1014.1,6.79166666666667,0,6383,2
2068,20150131,2,1,31,5,2015,18,10.0,22,6,1015.4,6.875,0,3213,1
2067,20150131,3,1,31,5,2015,16,10.0,21,5,1015.8,6.91666666666667,0,2074,0
2066,20150131,5,1,31,5,2015,17,10.0,19,3,1016.2,7.0,0,917,0
2065,20150131,7,1,31,5,2015,18,10.0,18,1,1017.6,7.0,0,892,0
2064,20150131,8,1,31,5,2015,18,10.0,17,1,1018.3,7.0,0,1348,0
2063,20150131,9,1,31,5,2015,14,10.0,16,1,1018.1,7.0,0,1930,0
2062,20150131,11,1,31,5,2015,15,10.0,14,-4,1019.2,7.0,0,3083,1
2061,20150131,12,1,31,5,2015,10,10.0,13,-4,1019.1,7.0,0,3434,1
2060,20150131,14,1,31,5,2015,17,10.0,13,-5,1019.5,7.0,0,3682,1
2059,20150131,17,1,31,5,2015,10,10.0,21,-2,1020.0,7.0,0,5262,1
2058,20150131,18,1,31,5,2015,6,10.0,23,-3,1019.4,7.0,0,6025,2
2057,20150131,19,1,31,5,2015,6,10.0,25,-2,1019.0,7.0,0,6865,2
2056,20150131,20,1,31,5,2015,11,10.0,26,-3,1018.9,7.0,0,7232,2
2055,20150131,21,1,31,5,2015,9,10.0,26,0,1019.1,7.0,0,6581,2
2054,20150131,22,1,31,5,2015,17,10.0,25,0,1019.8,7.0,0,6665,2
2053,20150131,23,1,31,5,2015,7,10.0,24,1,1020.3,7.0,0,7006,2
2052,20150201,0,2,1,6,2015,7,10.0,23,3,1021.5,7.0,0,6449,2
2051,20150201,2,2,1,6,2015,7,10.0,22,4,1022.5,7.0,0,3927,1
2050,20150201,5,2,1,6,2015,2,10.0,20,5,1022.4,7.0,0,892,0
2049,20150201,6,2,1,6,2015,0,10.0,20,6,1022.1,6.95833333333333,0,722,0
2048,20150201,8,2,1,6,2015,3,10.0,22,6,1022.2,6.875,0,1079,0
2047,20150201,9,2,1,6,2015,3,10.0,23,7,1022.2,6.83333333333333,0,1501,0
2046,20150201,10,2,1,6,2015,5,10.0,24,8,1022.3,6.79166666666667,0,2078,0
2045,20150201,11,2,1,6,2015,8,10.0,24,8,1023.0,6.75,0,2687,0
2044,20150201,13,2,1,6,2015,3,10.0,26,12,1023.1,6.66666666666667,0,3224,1
2043,20150201,15,2,1,6,2015,5,9.1,31,15,1022.9,6.58333333333333,0,3389,1
2042,20150201,16,2,1,6,2015,5,9.1,34,17,1022.7,6.54166666666667,0,4022,1
2041,20150201,17,2,1,6,2015,3,10.0,34,17,1022.0,6.5,0,5426,2
2040,20150201,18,2,1,6,2015,5,10.0,36,17,1021.3,6.45833333333333,0,6705,2
2039,20150201,19,2,1,6,2015,5,10.0,35,17,1020.5,6.41666666666667,0,3823,1
2038,20150201,23,2,1,6,2015,0,10.0,35,19,1019.9,6.25,0,6101,2
2037,20150202,2,2,2,0,2015,5,3.5,34,23,1018.8,6.125,0,689,0
2036,20150202,6,2,2,0,2015,5,0.766666666666667,33,30,1014.0,6.04166666666667,0,1382,0
2035,20150202,10,2,2,0,2015,9,2.25,33,30,1004.3,6.20833333333333,0,3827,1
2034,20150202,11,2,2,0,2015,12,2.66666666666667,32,29,1003.2,6.25,0,3138,1
2033,20150202,14,2,2,0,2015,10,2.26,28,25,999.1,6.375,0,3080,1
2032,20150202,15,2,2,0,2015,11,2.83333333333333,28,25,998.2,6.41666666666667,0,3267,1
2031,20150202,16,2,2,0,2015,8,3.06,29,26,997.7,6.45833333333333,0,3553,1
2030,20150202,19,2,2,0,2015,7,1.2,26,21,995.3,6.58333333333333,0,5205,1
2029,20150202,21,2,2,0,2015,7,3.1,24,19,997.2,6.66666666666667,0,3886,1
2028,20150202,23,2,2,0,2015,7,8.0,23,17,1001.4,6.75,0,2651,0
2027,20150203,0,2,3,1,2015,11,7.5,22,15,1003.7,6.79166666666667,0,1706,0
2026,20150203,1,2,3,1,2015,11,8.0,21,12,1006.1,6.83333333333333,0,1029,0
2025,20150203,2,2,3,1,2015,13,8.0,18,8,1008.7,6.875,0,607,0
2024,20150203,3,2,3,1,2015,13,9.1,15,6,1009.9,6.91666666666667,0,376,0
2023,20150203,4,2,3,1,2015,10,9.1,14,5,1011.7,6.95833333333333,0,388,0
2022,20150203,5,2,3,1,2015,11,9.1,14,5,1013.4,7.0,0,666,0
2021,20150203,7,2,3,1,2015,11,10.0,13,4,1016.3,7.08333333333333,0,2291,0
2020,20150203,9,2,3,1,2015,3,10.0,13,5,1018.3,7.16666666666667,0,4122,1
2019,20150203,10,2,3,1,2015,11,9.1,15,5,1019.4,7.20833333333333,0,3846,1
2018,20150203,12,2,3,1,2015,6,9.1,15,6,1021.4,7.29166666666667,0,2784,1
2017,20150203,14,2,3,1,2015,6,8.0,17,6,1023.5,7.375,0,2549,0
2016,20150203,15,2,3,1,2015,6,8.0,18,7,1025.0,7.41666666666667,0,3009,1
2015,20150203,16,2,3,1,2015,9,9.1,19,7,1025.6,7.45833333333333,0,3515,1
2014,20150203,18,2,3,1,2015,7,8.0,22,9,1025.0,7.54166666666667,0,5400,2
2013,20150203,19,2,3,1,2015,7,8.0,23,11,1024.2,7.58333333333333,0,5896,2
2012,20150203,20,2,3,1,2015,10,8.0,24,12,1024.2,7.625,0,5411,2
2011,20150203,22,2,3,1,2015,5,9.1,24,10,1024.6,7.70833333333333,0,4385,1
2010,20150203,23,2,3,1,2015,10,10.0,24,11,1025.4,7.75,0,3587,1
2009,20150204,0,2,4,2,2015,9,9.1,24,10,1025.6,7.79166666666667,0,2271,0
2008,20150204,2,2,4,2,2015,9,10.0,24,9,1026.2,7.875,0,632,0
2007,20150204,5,2,4,2,2015,5,10.0,25,10,1026.2,8.0,0,735,0
2006,20150204,9,2,4,2,2015,7,10.0,26,12,1025.1,8.0,0,4073,1
2005,20150204,11,2,4,2,2015,7,10.0,27,15,1025.0,8.0,0,2558,0
2004,20150204,13,2,4,2,2015,3,9.1,31,16,1024.6,8.0,0,2338,0
2003,20150204,14,2,4,2,2015,5,9.1,32,18,1023.8,8.0,0,2585,0
2002,20150204,18,2,4,2,2015,3,9.1,38,24,1020.3,8.0,0,4883,1
2001,20150204,19,2,4,2,2015,0,8.0,37,25,1018.8,8.0,0,5544,2
2000,20150204,20,2,4,2,2015,3,7.0,37,25,1018.4,8.0,0,4957,1
1999,20150204,21,2,4,2,2015,0,7.0,39,26,1017.4,8.0,0,4573,1
1998,20150205,2,2,5,3,2015,6,10.0,42,26,1015.1,8.0,0,703,0
1997,20150205,6,2,5,3,2015,3,10.0,42,26,1011.6,8.0,0,1283,0
1996,20150205,8,2,5,3,2015,7,10.0,41,26,1010.4,8.0,0,3795,1
1995,20150205,10,2,5,3,2015,6,10.0,39,27,1010.0,8.0,0,3176,1
1994,20150205,11,2,5,3,2015,10,9.1,37,26,1010.8,8.0,0,2618,0
1993,20150205,12,2,5,3,2015,8,10.0,34,24,1011.8,8.0,0,2746,1
1992,20150205,14,2,5,3,2015,13,10.0,31,18,1014.8,8.0,0,2754,1
1991,20150205,18,2,5,3,2015,6,10.0,29,4,1016.2,8.0,0,6081,2
1990,20150205,19,2,5,3,2015,9,10.0,27,2,1016.4,8.0,0,7104,2
1989,20150205,20,2,5,3,2015,13,10.0,28,2,1017.0,8.0,0,7103,2
1988,20150205,21,2,5,3,2015,9,10.0,25,0,1017.1,8.0,0,6545,2
1987,20150205,22,2,5,3,2015,6,10.0,25,2,1018.1,8.0,0,6331,2
1986,20150205,23,2,5,3,2015,6,10.0,22,-2,1019.5,8.0,0,5619,2
1985,20150206,0,2,6,4,2015,7,10.0,21,-2,1020.9,8.0,0,3695,1
1984,20150206,1,2,6,4,2015,9,10.0,19,-6,1021.9,8.0,0,1987,0
1983,20150206,8,2,6,4,2015,8,10.0,13,-2,1024.4,8.0,0,3701,1
1982,20150206,10,2,6,4,2015,7,10.0,12,-3,1025.1,8.0,0,3498,1
1981,20150206,11,2,6,4,2015,7,10.0,12,-3,1024.9,8.0,0,2977,1
1980,20150206,12,2,6,4,2015,7,10.0,13,-3,1025.1,8.0,0,2838,1
1979,20150206,13,2,6,4,2015,5,10.0,13,-3,1024.6,8.0,0,2806,1
1978,20150206,14,2,6,4,2015,5,10.0,15,-2,1024.0,8.0,0,3082,1
1977,20150206,15,2,6,4,2015,5,10.0,17,-1,1023.2,8.0,0,3376,1
1976,20150206,17,2,6,4,2015,11,10.0,19,-2,1021.1,8.0,0,5009,1
1975,20150206,18,2,6,4,2015,10,10.0,22,-1,1019.9,8.0,0,6090,2
1974,20150206,19,2,6,4,2015,10,10.0,24,1,1019.2,8.0,0,6936,2
1973,20150206,20,2,6,4,2015,14,10.0,26,1,1019.3,8.0,0,7193,2
1972,20150206,21,2,6,4,2015,9,10.0,27,2,1019.2,8.0,0,6289,2
1971,20150206,22,2,6,4,2015,11,10.0,26,2,1019.9,8.0,0,5952,2
1970,20150206,23,2,6,4,2015,6,10.0,27,3,1020.7,8.0,0,6256,2
1969,20150207,0,2,7,5,2015,3,10.0,26,3,1020.9,8.0,0,5588,2
1968,20150207,5,2,7,5,2015,0,10.0,25,7,1020.7,8.0,0,872,0
1967,20150207,11,2,7,5,2015,3,10.0,28,11,1020.7,8.0,0,2812,1
1966,20150207,12,2,7,5,2015,3,10.0,28,11,1020.9,8.0,0,3170,1
1965,20150207,13,2,7,5,2015,0,10.0,29,12,1020.9,8.0,0,3474,1
1964,20150207,15,2,7,5,2015,10,10.0,30,12,1021.1,8.0,0,3304,1
1963,20150207,19,2,7,5,2015,0,9.1,34,19,1017.6,8.0,0,6182,2
1962,20150207,20,2,7,5,2015,0,10.0,36,18,1016.7,8.0,0,6277,2
1961,20150207,21,2,7,5,2015,6,10.0,36,17,1016.6,8.0,0,5695,2
1960,20150207,22,2,7,5,2015,6,10.0,37,19,1016.5,8.0,0,5574,2
1959,20150207,23,2,7,5,2015,0,10.0,37,21,1016.4,8.0,0,6001,2
1958,20150208,0,2,8,6,2015,0,10.0,38,20,1016.7,8.0,0,5705,2
1957,20150208,3,2,8,6,2015,5,8.0,35,26,1015.8,8.0,0,2575,0
1956,20150208,4,2,8,6,2015,3,10.0,37,22,1015.2,8.0,0,1801,0
1955,20150208,7,2,8,6,2015,5,7.0,35,27,1014.5,8.0,0,776,0
1954,20150208,9,2,8,6,2015,8,6.0,33,26,1014.0,8.0,0,1490,0
1953,20150208,10,2,8,6,2015,6,7.0,34,27,1013.5,8.0,0,1936,0
1952,20150208,11,2,8,6,2015,6,7.0,34,27,1013.5,8.0,0,2553,0
1951,20150208,12,2,8,6,2015,7,6.5,34,27,1013.6,8.0,0,2913,1
1950,20150208,14,2,8,6,2015,7,5.0,36,29,1014.1,8.0,0,3283,1
1949,20150208,15,2,8,6,2015,13,4.0,35,30,1013.9,8.0,0,3367,1
1948,20150208,17,2,8,6,2015,11,3.0,36,30,1012.7,8.0,0,3688,1
1947,20150208,18,2,8,6,2015,11,3.0,35,30,1011.6,8.0,0,3882,1
1946,20150208,20,2,8,6,2015,11,2.0,34,30,1011.5,8.0,0,3143,1
1945,20150208,21,2,8,6,2015,11,2.83333333333333,34,30,1011.1,8.0,0,2704,1
1944,20150208,23,2,8,6,2015,7,7.0,35,29,1012.2,8.0,0,1978,0
1943,20150209,2,2,9,0,2015,10,6.0,34,28,1013.1,8.0,0,437,0
1942,20150209,6,2,9,0,2015,8,10.0,28,22,1013.9,8.0,0,1490,0
1941,20150209,9,2,9,0,2015,10,10.0,26,19,1013.6,8.0,0,4379,1
1940,20150209,10,2,9,0,2015,10,10.0,26,19,1014.5,8.0,0,3200,1
1939,20150209,13,2,9,0,2015,7,5.0,25,19,1015.6,8.0,0,2207,0
1938,20150209,14,2,9,0,2015,13,5.0,26,19,1015.7,8.0,0,2443,0
1937,20150209,15,2,9,0,2015,7,10.0,26,20,1016.2,8.0,0,2920,1
1936,20150209,16,2,9,0,2015,11,6.0,27,21,1016.3,8.0,0,2882,1
1935,20150209,20,2,9,0,2015,11,10.0,27,20,1014.8,8.0,0,4372,1
1934,20150209,22,2,9,0,2015,17,10.0,27,19,1015.5,8.0,0,3332,1
1933,20150209,23,2,9,0,2015,13,10.0,27,19,1015.8,8.0,0,2784,1
1932,20150210,0,2,10,1,2015,18,10.0,27,18,1016.1,8.0,0,1855,0
1931,20150210,3,2,10,1,2015,11,10.0,26,18,1016.6,8.0,0,359,0
1930,20150210,5,2,10,1,2015,9,10.0,27,18,1016.4,8.0,0,685,0
1929,20150210,6,2,10,1,2015,8,10.0,27,18,1017.0,8.0,0,1237,0
1928,20150210,11,2,10,1,2015,10,6.5,26,18,1017.0,8.0,0,2351,0
1927,20150210,12,2,10,1,2015,10,8.05,26,18,1016.7,8.0,0,2475,0
1926,20150210,17,2,10,1,2015,8,10.0,32,20,1017.4,8.0,0,3809,1
1925,20150210,19,2,10,1,2015,10,10.0,37,22,1016.0,8.0,0,5533,2
1924,20150211,6,2,11,2,2015,13,10.0,28,15,1017.5,8.0,0,1353,0
1923,20150211,7,2,11,2,2015,6,10.0,27,13,1017.8,8.0,0,2456,0
1922,20150211,9,2,11,2,2015,11,10.0,24,12,1017.4,8.0,0,3965,1
1921,20150211,12,2,11,2,2015,10,10.0,22,11,1018.7,8.0,0,2753,1
1920,20150211,16,2,11,2,2015,7,10.0,27,10,1018.1,8.0,0,3607,1
1919,20150211,18,2,11,2,2015,7,10.0,31,9,1016.7,8.0,0,5171,1
1918,20150211,19,2,11,2,2015,6,10.0,32,9,1016.0,8.0,0,5887,2
1917,20150211,20,2,11,2,2015,6,10.0,33,9,1015.5,8.0,0,5660,2
1916,20150211,22,2,11,2,2015,5,10.0,32,9,1014.9,8.0,0,4975,1
1915,20150211,23,2,11,2,2015,0,10.0,31,10,1014.7,8.0,0,4136,1
1914,20150212,0,2,12,3,2015,0,10.0,31,10,1014.9,8.0,1,2780,1
1913,20150212,2,2,12,3,2015,0,10.0,29,15,1014.1,8.0,1,777,0
1912,20150212,6,2,12,3,2015,8,10.0,29,18,1012.3,8.0,1,1393,0
1911,20150212,8,2,12,3,2015,3,10.0,30,17,1010.9,8.0,1,3946,1
1910,20150212,9,2,12,3,2015,8,10.0,30,17,1010.5,8.0,1,4160,1
1909,20150212,13,2,12,3,2015,6,8.0,31,22,1009.3,8.0,1,2637,0
1908,20150212,15,2,12,3,2015,7,7.0,33,23,1008.5,8.0,1,3766,1
1907,20150212,18,2,12,3,2015,5,5.5,36,27,1006.4,8.0,1,5691,2
1906,20150212,19,2,12,3,2015,3,6.0,38,26,1005.6,8.0,1,6483,2
1905,20150212,20,2,12,3,2015,7,4.45,36,22,1005.6,8.0,1,6546,2
1904,20150212,21,2,12,3,2015,10,10.0,36,18,1006.4,8.0,1,6433,2
1903,20150212,22,2,12,3,2015,6,10.0,36,18,1007.2,8.0,1,6528,2
1902,20150212,23,2,12,3,2015,5,10.0,35,15,1007.9,8.0,1,6079,2
1901,20150213,2,2,13,4,2015,7,10.0,26,6,1010.1,8.0,0,1594,0
1900,20150213,3,2,13,4,2015,8,10.0,25,5,1010.8,8.0,0,1022,0
1899,20150213,6,2,13,4,2015,6,10.0,14,-5,1014.3,8.0,0,1504,0
1898,20150213,7,2,13,4,2015,9,10.0,12,-6,1015.2,8.0,0,2567,0
1897,20150213,8,2,13,4,2015,15,10.0,11,-7,1015.6,8.0,0,3945,1
1896,20150213,11,2,13,4,2015,13,10.0,9,-8,1018.3,8.0,0,3562,1
1895,20150213,14,2,13,4,2015,15,10.0,10,-9,1020.3,8.0,0,3373,1
1894,20150213,15,2,13,4,2015,18,10.0,11,-9,1020.6,8.0,0,3809,1
1893,20150213,16,2,13,4,2015,8,10.0,14,-7,1021.2,8.0,0,4473,1
1892,20150213,17,2,13,4,2015,14,10.0,16,-8,1020.8,8.0,0,5249,1
1891,20150213,18,2,13,4,2015,13,10.0,18,-6,1019.9,8.0,0,6005,2
1890,20150213,19,2,13,4,2015,8,10.0,19,-7,1019.4,8.0,0,6976,2
1889,20150213,20,2,13,4,2015,8,10.0,20,-6,1019.2,8.0,0,7883,2
1888,20150213,21,2,13,4,2015,3,10.0,20,-5,1019.2,8.0,0,7721,2
1887,20150213,22,2,13,4,2015,7,10.0,20,-6,1019.4,8.0,0,7521,2
1886,20150213,23,2,13,4,2015,6,10.0,20,-7,1020.0,8.0,0,7424,2
1885,20150214,0,2,14,5,2015,7,10.0,20,-6,1021.0,8.0,0,6767,2
1884,20150214,1,2,14,5,2015,9,10.0,19,-6,1021.4,8.0,0,5519,2
1883,20150214,4,2,14,5,2015,7,10.0,17,-7,1021.1,8.0,0,2011,0
1882,20150214,5,2,14,5,2015,0,10.0,17,-7,1020.5,8.0,0,1287,0
1881,20150214,6,2,14,5,2015,0,10.0,17,-6,1019.8,8.0,0,1136,0
1880,20150214,7,2,14,5,2015,0,10.0,17,-6,1018.7,8.0,0,1148,0
1879,20150214,9,2,14,5,2015,6,10.0,20,-2,1016.9,8.0,0,2015,0
1878,20150214,11,2,14,5,2015,3,10.0,21,1,1015.2,8.0,0,3046,1
1877,20150214,13,2,14,5,2015,3,10.0,23,5,1013.8,8.0,0,3629,1
1876,20150214,15,2,14,5,2015,9,10.0,27,8,1011.2,8.0,0,4267,1
1875,20150214,17,2,14,5,2015,5,10.0,29,11,1007.9,8.0,0,6162,2
1874,20150214,18,2,14,5,2015,8,10.0,30,12,1005.7,8.0,0,6588,2
1873,20150214,19,2,14,5,2015,8,10.0,32,10,1003.7,8.0,0,7431,2
1872,20150214,20,2,14,5,2015,7,2.16666666666667,30,16,1002.6,8.0,0,7618,2
1871,20150214,21,2,14,5,2015,6,2.2,29,20,1001.3,8.0,0,7207,2
1870,20150214,22,2,14,5,2015,5,0.94,29,21,1000.7,8.0,0,6697,2
1869,20150214,23,2,14,5,2015,6,3.56,29,21,1000.7,8.0,0,7027,2
1868,20150215,0,2,15,6,2015,7,8.05,29,22,1000.7,8.0,0,6885,2
1867,20150215,1,2,15,6,2015,5,9.55,29,21,1000.0,8.0,0,5408,2
1866,20150215,4,2,15,6,2015,9,1.9,27,21,998.3,8.0,0,2296,0
1865,20150215,6,2,15,6,2015,10,7.0,24,16,997.0,8.02083333333333,0,840,0
1864,20150215,9,2,15,6,2015,15,10.0,16,1,1000.2,8.08333333333333,0,1434,0
1863,20150215,10,2,15,6,2015,11,8.0,15,2,1000.7,8.10416666666667,0,2050,0
1862,20150215,11,2,15,6,2015,9,10.0,14,1,1001.4,8.125,0,2773,1
1861,20150215,13,2,15,6,2015,17,10.0,14,2,1003.7,8.16666666666667,0,3693,1
1860,20150215,16,2,15,6,2015,13,10.0,17,-2,1007.9,8.22916666666667,0,4650,1
1859,20150215,18,2,15,6,2015,15,10.0,19,-3,1009.2,8.27083333333333,0,5844,2
1858,20150215,19,2,15,6,2015,14,10.0,19,-4,1010.0,8.29166666666667,0,6449,2
1857,20150215,20,2,15,6,2015,13,10.0,19,-5,1011.5,8.3125,0,6290,2
1856,20150215,21,2,15,6,2015,16,10.0,17,-6,1013.2,8.33333333333333,0,5793,2
1855,20150215,22,2,15,6,2015,13,10.0,15,-7,1015.2,8.35416666666667,0,5706,2
1854,20150216,2,2,16,0,2015,14,10.0,5,-13,1019.2,8.4375,1,2024,0
1853,20150216,3,2,16,0,2015,15,10.0,5,-13,1019.4,8.45833333333333,1,1300,0
1852,20150216,4,2,16,0,2015,20,10.0,4,-12,1018.8,8.47916666666667,1,1099,0
1851,20150216,7,2,16,0,2015,15,10.0,4,-13,1019.4,8.54166666666667,1,1402,0
1850,20150216,8,2,16,0,2015,10,10.0,4,-13,1019.5,8.5625,1,2129,0
1849,20150216,9,2,16,0,2015,5,10.0,4,-13,1020.5,8.58333333333333,1,2792,1
1848,20150216,11,2,16,0,2015,8,10.0,4,-13,1021.3,8.625,1,3206,1
1847,20150216,12,2,16,0,2015,6,10.0,4,-12,1022.2,8.64583333333333,1,3297,1
1846,20150216,15,2,16,0,2015,10,10.0,9,-11,1022.4,8.70833333333333,1,3643,1
1845,20150216,17,2,16,0,2015,5,10.0,15,-13,1021.6,8.75,1,4227,1
1844,20150216,20,2,16,0,2015,5,10.0,20,-12,1019.9,8.8125,1,4762,1
1843,20150216,22,2,16,0,2015,5,10.0,20,-10,1020.3,8.85416666666667,1,3854,1
1842,20150216,23,2,16,0,2015,6,10.0,20,-7,1019.6,8.875,1,3267,1
1841,20150217,3,2,17,1,2015,5,10.0,19,-9,1018.8,8.95833333333333,0,453,0
1840,20150217,4,2,17,1,2015,3,10.0,19,-7,1018.2,8.97916666666667,0,531,0
1839,20150217,9,2,17,1,2015,7,0.766666666666667,15,9,1014.4,9.5,0,4651,1
1838,20150217,11,2,17,1,2015,8,1.66666666666667,15,8,1013.6,9.75,0,3186,1
1837,20150217,14,2,17,1,2015,6,2.1,17,9,1013.0,10.125,0,2841,1
1836,20150217,19,2,17,1,2015,3,10.0,24,10,1010.9,10.75,0,5508,2
1835,20150217,23,2,17,1,2015,3,10.0,26,9,1011.6,11.25,0,3561,1
1834,20150218,2,2,18,2,2015,3,10.0,26,8,1012.7,11.625,0,877,0
1833,20150218,5,2,18,2,2015,5,10.0,24,8,1013.4,12.0,0,770,0
1832,20150218,6,2,18,2,2015,0,10.0,23,9,1013.4,11.9375,0,1311,0
1831,20150218,11,2,18,2,2015,0,7.0,19,10,1013.1,11.625,0,2766,1
1830,20150218,13,2,18,2,2015,5,10.0,21,8,1013.1,11.5,0,2492,0
1829,20150218,14,2,18,2,2015,3,9.1,22,11,1013.0,11.4375,0,2635,0
1828,20150218,17,2,18,2,2015,3,8.0,30,11,1010.5,11.25,0,4279,1
1827,20150218,18,2,18,2,2015,8,10.0,29,11,1009.2,11.1875,0,5121,1
